"","StartDate","EndDate","Progress","Duration (in seconds)","Finished","RecordedDate","Q_RecaptchaScore","meta_Browser","meta_Version","meta_Operating System","meta_Resolution","timer.consent_First Click","timer.consent_Last Click","timer.consent_Page Submit","timer.consent_Click Count","Consent","timer.platforms_First Click","timer.platforms_Last Click","timer.platforms_Page Submit","timer.platforms_Click Count","platforms_fb","platforms_insta","platforms_tiktok","platforms_x","platforms_truth","platforms_jive","timer.state_First Click","timer.state_Last Click","timer.state_Page Submit","timer.state_Click Count","state","timer.age_First Click","timer.age_Last Click","timer.age_Page Submit","timer.age_Click Count","age","timer.device_First Click","timer.device_Last Click","timer.device_Page Submit","timer.device_Click Count","device","timer.download_First Click","timer.download_Last Click","timer.download_Page Submit","timer.download_Click Count","download_apple","download_android","timer.race_First Click","timer.race_Last Click","timer.race_Page Submit","timer.race_Click Count","race","timer.image_First Click","timer.image_Last Click","timer.image_Page Submit","timer.image_Click Count","screen_image","timer.pid3_First Click","timer.pid3_Last Click","timer.pid3_Page Submit","timer.pid3_Click Count","pid3","timer.pid.followup_First Click","timer.pid.followup_Last Click","timer.pid.followup_Page Submit","timer.pid.followup_Click Count","pid_strong","pid_lean","timer.ideo_First Click","timer.ideo_Last Click","timer.ideo_Page Submit","timer.ideo_Click Count","ideo7","timer.educ.1_First Click","timer.educ.1_Last Click","timer.educ.1_Page Submit","timer.educ.1_Click Count","educ_new","1","timer.educ.2_First Click","timer.educ.2_Last Click","timer.educ.2_Page Submit","timer.educ.2_Click Count","2","timer.educ.3_First Click","timer.educ.3_Last Click","timer.educ.3_Page Submit","timer.educ.3_Click Count","3","timer.educ.4_First Click","timer.educ.4_Last Click","timer.educ.4_Page Submit","timer.educ.4_Click Count","4","timer.educ.5_First Click","timer.educ.5_Last Click","timer.educ.5_Page Submit","timer.educ.5_Click Count","5","timer.educ.6_First Click","timer.educ.6_Last Click","timer.educ.6_Page Submit","timer.educ.6_Click Count","6","timer.educ.7_First Click","timer.educ.7_Last Click","timer.educ.7_Page Submit","timer.educ.7_Click Count","7","timer.educ.8_First Click","timer.educ.8_Last Click","timer.educ.8_Page Submit","timer.educ.8_Click Count","8","timer.image.9_First Click","timer.image.9_Last Click","timer.image.9_Page Submit","timer.image.9_Click Count","9","timer.instructions_First Click","timer.instructions_Last Click","timer.instructions_Page Submit","timer.instructions_Click Count","Invite_Block","participant_code","...134","race_new","social_media_sum","social_media_high","pid7"
"25","12/12/2023 10:54","12/12/2023 11:09",100,858,TRUE,"12/12/2023 11:09",0.899999976158142,"Chrome","120.0.0.0","Linux x86_64","360x820",66.977,79.708,81.497,5,"Yes, I consent",20.184,38.686,40.092,15,2,2,2,2,1,0,3.908,4.157,10.357,2,"Florida",2.618,2.849,8.683,2,37,6.798,7.011,12.143,2,"Android",NA,NA,NA,NA,NA,"Yes, I am",2.553,2.783,8.064,2,"Black or African American",4.487,4.716,9.647,2,3,14.164,14.393,16.201,2,"Democrat",5.932,6.178,9.136,2,"Strong ${q://QID41/ChoiceGroup/SelectedChoices}",NA,7.554,7.785,11.124,2,"Extremely conservative",NA,NA,NA,NA,"Bachelor’s degree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.642,4.887,6.692,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.561,372.664,374.096,35,5,"r1w289",NA,"Black or African American",9,TRUE,"Strong Democrat"
"26","12/12/2023 11:03","12/12/2023 11:10",100,388,TRUE,"12/12/2023 11:10",0.899999976158142,"Chrome","119.0.0.0","Windows NT 10.0","1366x768",7.147,30.849,32.265,5,"Yes, I consent",15.182,25.57,26.676,7,2,2,2,2,0,0,2.361,8.484,9.814,2,"Ohio",2.166,22.965,26.815,2,36,1.903,1.903,4.028,1,"Android",NA,NA,NA,NA,NA,"Yes, I am",2.969,2.969,4.477,1,"Black or African American",3.352,6.162,10.325,2,3,7.921,11.974,13.368,2,"Independent",3.445,3.445,4.463,1,NA,"Neither",7.868,10.545,12.345,2,"Moderate or middle of the road",NA,NA,NA,NA,"High school graduate or equivalent (GED)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.959,3.289,4.286,2,NA,3.898,218.167,224.358,14,9,"apkdw9",NA,"Black or African American",8,TRUE,"Pure Independent"
"27","12/12/2023 11:08","12/12/2023 11:11",100,151,TRUE,"12/12/2023 11:11",0.899999976158142,"Chrome iPhone","120.0.6099.101","iPhone","428x926",4.637,26.276,27.134,9,"Yes, I consent",6.2,11.15,11.826,7,1,2,2,2,0,0,0.859,0.859,3.458,1,"Florida",1.253,1.253,6.812,1,23,1.635,1.635,2.443,1,"Apple iPhone",5.588,5.588,6.206,1,"Yes, I am",NA,2.486,2.667,3.606,2,"Black or African American,Hispanic",1.83,2.654,3.538,2,3,4.061,4.061,4.765,1,"Democrat",1.564,1.564,2.813,1,"Strong ${q://QID41/ChoiceGroup/SelectedChoices}",NA,1.62,1.62,2.305,1,"Extremely liberal",NA,NA,NA,NA,"Bachelor’s degree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.814,3.675,6.674,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.388,53.267,62.156,6,5,"4uq4fk",NA,"Mixed/other",7,TRUE,"Strong Democrat"
"28","12/12/2023 11:06","12/12/2023 11:11",100,335,TRUE,"12/12/2023 11:11",0.899999976158142,"Safari iPhone","17.1.2","iPhone","375x667",10.936,83.223,84.183,31,"Yes, I consent",7.014,18.332,19.112,9,1,1,1,1,0,0,1.169,1.169,5.265,1,"North Carolina",0.978,0.978,4.55,1,59,2.051,2.051,3.476,1,"Apple iPhone",4.23,4.23,5.638,1,"Yes, I am",NA,2.36,5.176,6.017,2,"White",1.981,3.944,4.974,3,3,3.061,3.942,4.804,2,"Democrat",1.712,1.712,2.317,1,"Strong ${q://QID41/ChoiceGroup/SelectedChoices}",NA,2.394,4.028,5.039,2,"Somewhat liberal",NA,NA,NA,NA,"Some college but no degree",NA,NA,NA,NA,NA,NA,1.744,2.71,3.657,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.432,177.623,178.527,24,3,"6k3pb2",NA,"White",4,FALSE,"Strong Democrat"
"29","12/12/2023 11:08","12/12/2023 11:12",100,224,TRUE,"12/12/2023 11:12",0.899999976158142,"Safari iPhone","16.6","iPhone","428x926",8.074,35.41,36.268,16,"Yes, I consent",3.64,14.427,15.074,11,1,2,2,0,0,0,0.831,0.831,3.957,1,"Maryland",0.882,0.882,2.783,1,29,1.108,1.108,1.836,1,"Apple iPhone",1.123,1.123,2.377,1,"Yes, I am",NA,1.119,2.387,3.421,2,"Black or African American,White",1.909,3.561,4.472,2,3,1.79,1.79,4.76,1,"Independent",1.664,1.664,2.636,1,NA,"Closer to Democratic Party",1.479,1.479,3.034,1,"Extremely liberal",NA,NA,NA,NA,"Post-graduate degree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.812,1.812,2.941,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,134.423,135.265,7,6,"a72n2t",NA,"Mixed/other",5,TRUE,"Lean Democrat"
"30","12/12/2023 11:02","12/12/2023 11:13",100,677,TRUE,"12/12/2023 11:13",0.899999976158142,"Chrome","120.0.0.0","Android 10","384x854",184.719,307.344,308.311,42,"Yes, I consent",35.283,42.917,43.683,10,2,2,1,1,0,0,0.956,0.956,3.195,1,"Florida",1.115,1.115,3.879,1,44,3.301,3.301,4.366,1,"Android",NA,NA,NA,NA,NA,"Yes, I am",2.6,2.6,3.663,1,"White",3.205,4.941,5.983,2,3,7.033,7.033,8.251,1,"Republican",2.511,2.511,4.145,1,"Strong ${q://QID41/ChoiceGroup/SelectedChoices}",NA,2.533,5.619,8.101,3,"Conservative",NA,NA,NA,NA,"Some college but no degree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5.37,8.499,2,NA,NA,NA,NA,NA,NA,55.352,153.989,154.618,31,8,"y9bed8",NA,"White",6,TRUE,"Strong Republican"
"31","12/12/2023 11:03","12/12/2023 11:13",100,629,TRUE,"12/12/2023 11:13",0.899999976158142,"Chrome","119.0.0.0","Windows NT 10.0","1920x1080",112.399,112.399,113.425,1,"Yes, I consent",45.184,49.656,51.103,6,2,2,2,2,0,0,1.216,44.16,45.001,2,"North Carolina",18.703,18.703,24.501,1,26,22.651,22.651,128.699,1,"Apple iPhone",5.659,5.659,6.681,1,"Yes, I am",NA,1.332,1.332,2.139,1,"Black or African American",1.394,1.394,2.463,1,3,26.673,26.673,27.471,1,"Democrat",1.499,1.499,2.1,1,"Strong ${q://QID41/ChoiceGroup/SelectedChoices}",NA,33.302,33.302,33.921,1,"Extremely liberal",NA,NA,NA,NA,"High school graduate or equivalent (GED)",NA,NA,NA,NA,NA,NA,2.645,2.645,3.802,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,174.573,0,3,"92zz8z",NA,"Black or African American",8,TRUE,"Strong Democrat"
"32","12/12/2023 10:09","12/12/2023 11:15",100,3977,TRUE,"12/12/2023 11:15",0.899999976158142,"Chrome iPhone","119.0.6045.169","iPhone","393x852",8.143,12.096,13.186,5,"Yes, I consent",154.124,158.252,159.302,9,0,1,0,1,0,0,1.164,1.164,3.563,1,"District of Columbia",0.762,0.762,2.792,1,29,2.732,2.732,3.535,1,"Apple iPhone",1.543,1.543,2.298,1,"Yes, I am",NA,4.017,4.017,4.752,1,"Black or African American",1.094,1.627,2.728,2,3,3.149,4.017,4.67,2,"Democrat",0.81,0.81,1.575,1,"Not very strong ${q://QID41/ChoiceGroup/SelectedChoices}",NA,13.254,14.204,15.29,2,"Somewhat liberal",NA,NA,NA,NA,"Bachelor’s degree",NA,1.53,2.044,2.964,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.034,9.144,10.562,6,2,"dhebqd",NA,"Black or African American",2,FALSE,"Weak Democrat"
"33","12/12/2023 11:13","12/12/2023 11:15",100,131,TRUE,"12/12/2023 11:15",0.899999976158142,"Chrome","115.0.0.0","Android 14","384x824",6.127,18.561,18.8,13,"Yes, I consent",2.042,9.594,10.383,9,2,2,2,1,0,0,1.162,1.162,6.548,1,"Illinois",0.708,0.708,3.969,1,30,1,1,1.598,1,"Android",NA,NA,NA,NA,NA,"Yes, I am",1.665,1.665,2.154,1,"White",1.658,2.334,3.145,2,3,3.028,3.028,4.165,1,"Democrat",1.546,1.546,2.059,1,"Not very strong ${q://QID41/ChoiceGroup/SelectedChoices}",NA,0.896,1.797,2.286,2,"Extremely liberal",NA,NA,NA,NA,"Less than high school",NA,1.507,1.507,2.315,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.642,27.498,27.898,6,2,"zzmpme",NA,"White",7,TRUE,"Weak Democrat"
"34","12/12/2023 10:55","12/12/2023 11:16",100,1248,TRUE,"12/12/2023 11:16",0.899999976158142,"Chrome","120.0.0.0","Windows NT 10.0","1920x1080",371.505,371.505,372.356,1,"Yes, I consent",1.71,6.381,7.432,6,2,1,1,1,0,0,0.76,2.569,3.138,2,"Ohio",0.872,0.872,2.891,1,31,1.194,1.194,1.908,1,"Android",NA,NA,NA,NA,NA,"Yes, I am",1.5,1.5,1.95,1,"White",1.619,1.619,2.557,1,3,1.183,1.183,1.769,1,"Republican",1.235,1.235,1.798,1,"Not very strong ${q://QID41/ChoiceGroup/SelectedChoices}",NA,1.299,1.299,2.149,1,"Somewhat conservative",NA,NA,NA,NA,"High school graduate or equivalent (GED)",NA,NA,NA,NA,NA,NA,0.869,0.869,1.656,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.429,746.628,838.677,2,3,"3pp1gp",NA,"White",5,TRUE,"Weak Republican"
"35","12/12/2023 11:02","12/12/2023 11:17",100,905,TRUE,"12/12/2023 11:17",0.899999976158142,"Chrome","120.0.0.0","Android 10","412x869",5.606,32.021,32.98,17,"Yes, I consent",5.63,13.112,13.835,9,2,1,1,1,0,0,1.143,2.06,5.19,2,"West Virginia",0.819,0.819,3.1,1,39,1.129,1.129,2.832,1,"Android",NA,NA,NA,NA,NA,"Yes, I am",1.208,1.208,1.896,1,"Black or African American",1.34,1.99,2.98,2,3,4.087,4.087,5.433,1,"Independent",3.439,3.439,4.084,1,NA,"Closer to Democratic Party",2.267,2.792,3.301,2,"Somewhat liberal",NA,NA,NA,NA,"Bachelor’s degree",NA,1.298,1.298,2.64,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.673,47.189,47.943,19,2,"bpdwma",NA,"Black or African American",5,TRUE,"Lean Democrat"
"36","12/12/2023 10:50","12/12/2023 11:17",100,1585,TRUE,"12/12/2023 11:17",0.899999976158142,"Chrome","120.0.0.0","Windows NT 10.0","1920x1080",22.543,65.954,66.62,5,"Yes, I consent",6.19,20.99,22.002,9,1,2,2,2,0,0,1.289,6.053,6.828,2,"Texas",20.359,20.359,24.773,1,19,3.137,3.137,4.141,1,"Apple iPhone",2.161,2.161,2.855,1,"Yes, I am",NA,1.847,1.847,2.559,1,"Hispanic",2.279,2.279,3.025,1,3,3.882,3.882,4.713,1,"Democrat",1.88,3.327,4.273,3,"Not very strong ${q://QID41/ChoiceGroup/SelectedChoices}",NA,2.209,2.209,3.029,1,"Somewhat liberal",NA,NA,NA,NA,"High school graduate or equivalent (GED)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.445,2.445,3.269,1,NA,NA,NA,NA,NA,NA,1088.062,1088.062,1430.461,1,8,"9kak79",NA,"Hispanic",7,TRUE,"Weak Democrat"
"37","12/12/2023 10:41","12/12/2023 11:17",100,2185,TRUE,"12/12/2023 11:17",1,"Chrome","119.0.0.0","Android 10","412x906",22.935,79.057,79.601,20,"Yes, I consent",0.89,46.308,47.018,43,1,1,0,0,0,0,2.526,5.926,8.137,4,"California",1.283,1.283,4.887,1,39,1.26,23.151,32.283,6,"Android",NA,NA,NA,NA,NA,"Yes, I am",1.389,2.195,2.981,3,"White",3.527,7.769,8.501,4,3,12.267,23.205,23.8,4,"Democrat",1.178,1.178,7.701,1,"Strong ${q://QID41/ChoiceGroup/SelectedChoices}",NA,10.933,16.019,16.851,4,"Somewhat conservative",NA,NA,NA,NA,"High school graduate or equivalent (GED)",NA,NA,NA,NA,NA,NA,1.138,2.91,4.571,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.536,238.409,239.69,6,3,"wkxrha",NA,"White",2,FALSE,"Strong Democrat"
"38","12/12/2023 11:15","12/12/2023 11:18",100,196,TRUE,"12/12/2023 11:18",0.899999976158142,"Firefox","120","Windows NT 10.0","2560x1440",54.91,54.91,55.552,1,"Yes, I consent",5.445,11.838,12.572,6,1,2,0,2,0,0,0.954,2.679,3.379,2,"Pennsylvania",0.901,0.901,2.661,1,35,1.386,1.386,3.981,1,"Android",NA,NA,NA,NA,NA,"Yes, I am",1.344,1.344,2.114,1,"White",2.227,2.227,3.134,1,3,2.789,2.789,3.497,1,"Democrat",1.248,2.048,2.905,3,"Not very strong ${q://QID41/ChoiceGroup/SelectedChoices}",NA,1.168,1.168,2.145,1,"Liberal",NA,NA,NA,NA,"Associate degree in college",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.158,1.698,2.281,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.579,31.633,88.252,3,4,"tx2pk8",NA,"White",5,TRUE,"Weak Democrat"
"39","12/12/2023 11:16","12/12/2023 11:19",100,149,TRUE,"12/12/2023 11:19",0.899999976158142,"Chrome","120.0.0.0","Windows NT 10.0","1920x1080",3.958,3.958,4.72,1,"Yes, I consent",4.821,9.423,10.053,6,1,2,2,1,0,0,1.001,3.885,4.5,2,"Florida",0.792,0.792,2.576,1,19,0.943,0.943,1.382,1,"Apple iPhone",1.613,1.613,2.19,1,"Yes, I am",NA,1.274,1.274,1.713,1,"White",2.412,2.412,2.886,1,3,2.703,2.703,3.221,1,"Democrat",0.953,0.953,1.339,1,"Not very strong ${q://QID41/ChoiceGroup/SelectedChoices}",NA,1.01,1.01,1.643,1,"Liberal",NA,NA,NA,NA,"Some college but no degree",NA,NA,NA,NA,NA,NA,1.699,1.699,2.176,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,103.955,0,3,"nfe7zr",NA,"White",6,TRUE,"Weak Democrat"
"40","12/12/2023 11:11","12/12/2023 11:19",100,479,TRUE,"12/12/2023 11:19",1,"Chrome","120.0.0.0","Macintosh","1440x900",9.849,9.849,10.526,1,"Yes, I consent",1.73,7.9,8.6,7,1,1,0,2,0,0,0.98,0.98,3.371,1,"Pennsylvania",0.836,0.836,2.076,1,34,1.134,1.134,1.943,1,"Apple iPhone",1.205,1.205,2.351,1,"Yes, I am",NA,1.349,1.349,2.08,1,"White",1.201,1.78,4.317,2,3,1.699,1.699,3.277,1,"Republican",1.428,2.648,3.248,2,"Not very strong ${q://QID41/ChoiceGroup/SelectedChoices}",NA,1.513,3.136,5.549,3,"Somewhat conservative",NA,NA,NA,NA,"Post-graduate degree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.487,1.975,4.282,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.846,241.666,418.396,2,7,"8wkqc7",NA,"White",4,FALSE,"Weak Republican"
"41","12/12/2023 11:15","12/12/2023 11:19",100,240,TRUE,"12/12/2023 11:19",1,"Chrome","120.0.0.0","Macintosh","1470x956",19.108,19.108,19.872,1,"Yes, I consent",5.953,16.106,16.942,7,1,2,1,2,0,0,1.117,1.117,4.31,1,"Texas",1.214,2.883,3.283,2,34,1.333,1.333,2.92,1,"Android",NA,NA,NA,NA,NA,"Yes, I am",1.922,3.106,4.091,2,"Hispanic,White",1.997,1.997,5.568,1,3,8.149,8.149,9.453,1,"Democrat",2.547,2.547,3.699,1,"Not very strong ${q://QID41/ChoiceGroup/SelectedChoices}",NA,3.734,3.734,5.161,1,"Somewhat liberal",NA,NA,NA,NA,"Bachelor’s degree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.212,2.212,3.178,1,NA,NA,NA,NA,NA,NA,2.238,107.829,149.403,3,8,"6fxpk1",NA,"Hispanic",6,TRUE,"Weak Democrat"
"42","12/12/2023 11:14","12/12/2023 11:19",100,336,TRUE,"12/12/2023 11:19",0.899999976158142,"Chrome","119.0.0.0","Windows NT 10.0","1366x768",28.074,28.074,33.96,1,"Yes, I consent",4.912,11.83,12.803,7,1,1,2,1,0,0,0.909,3.545,38.792,2,"Pennsylvania",1.144,1.144,3.332,1,40,1.113,1.113,3.192,1,"Android",NA,NA,NA,NA,NA,"Yes, I am",1.704,1.704,2.472,1,"White",1.839,1.839,2.921,1,3,5.225,5.225,6.234,1,"Democrat",1.273,1.273,2.268,1,"Strong ${q://QID41/ChoiceGroup/SelectedChoices}",NA,1.855,1.855,2.967,1,"Liberal",NA,NA,NA,NA,"Some college but no degree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.471,1.471,2.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.731,88.276,210.203,3,5,"6yzdq8",NA,"White",5,TRUE,"Strong Democrat"
"43","12/12/2023 11:17","12/12/2023 11:20",100,137,TRUE,"12/12/2023 11:20",1,"Chrome","120.0.0.0","Windows NT 10.0","1600x900",4.619,4.619,5.448,1,"Yes, I consent",4.116,10.876,11.478,6,2,2,1,1,0,0,1.006,3.348,4.032,2,"New Jersey",0.951,0.951,2.189,1,32,1.952,1.952,2.726,1,"Apple iPhone",3.828,3.828,5.811,1,"Yes, I am",NA,2.277,2.849,3.589,2,"Hispanic,White",1.525,1.525,2.853,1,3,3.014,3.014,4.002,1,"Democrat",2.133,2.133,5.573,1,"Not very strong ${q://QID41/ChoiceGroup/SelectedChoices}",NA,2.791,2.791,3.426,1,"Liberal",NA,NA,NA,NA,"Post-graduate degree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.821,2.821,4.089,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,67.48,0,5,"yvmftg",NA,"Hispanic",6,TRUE,"Weak Democrat"
"44","12/12/2023 11:19","12/12/2023 11:20",100,52,TRUE,"12/12/2023 11:20",0.899999976158142,"Firefox","115","Windows NT 10.0","1366x768",10.674,21.002,22.577,3,"Yes, I consent",7.498,20.287,21.629,7,2,2,0,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,TRUE,NA
"45","12/12/2023 11:17","12/12/2023 11:20",100,188,TRUE,"12/12/2023 11:20",1,"Chrome","120.0.0.0","Windows NT 10.0","1920x1080",3.372,3.372,4.097,1,"Yes, I consent",4.762,10.907,11.649,6,1,1,1,2,0,0,1.008,2.932,3.481,2,"Texas",0.782,0.782,1.777,1,22,0.699,0.699,1.628,1,"Apple iPhone",1.627,1.627,2.061,1,"Yes, I am",NA,1.674,1.918,3.912,2,"Hispanic,White",1.605,1.605,2.451,1,3,2.465,2.465,3.294,1,"Democrat",1.144,1.144,1.563,1,"Strong ${q://QID41/ChoiceGroup/SelectedChoices}",NA,2.028,2.028,2.544,1,"Liberal",NA,NA,NA,NA,"Some college but no degree",NA,1.39,1.39,2.051,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,142.349,0,2,"bbvx2g",NA,"Hispanic",5,TRUE,"Strong Democrat"
"46","12/12/2023 10:56","12/12/2023 11:21",100,1512,TRUE,"12/12/2023 11:21",0.899999976158142,"Chrome","119.0.0.0","Macintosh","1440x900",57.877,57.877,59.038,1,"Yes, I consent",3.025,9.689,11.2,6,2,2,2,0,0,0,17.434,17.434,22.898,1,"Massachusetts",22.042,22.042,23.551,1,22,1.5,1.5,4.203,1,"Apple iPhone",4.297,4.297,5.32,1,"Yes, I am",NA,2.134,2.134,5.901,1,"White",2.861,2.861,4.391,1,3,4.642,4.642,37.065,1,"Democrat",7.61,7.61,8.446,1,"Not very strong ${q://QID41/ChoiceGroup/SelectedChoices}",NA,1.231,1.231,3.493,1,"Liberal",NA,NA,NA,NA,"Bachelor’s degree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.721,39.721,41.465,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1275.633,0,6,"6ehu8e",NA,"White",6,TRUE,"Weak Democrat"
"47","12/12/2023 11:18","12/12/2023 11:22",100,214,TRUE,"12/12/2023 11:22",0.899999976158142,"Safari iPhone","17.1.2","iPhone","393x852",2.389,14.21,16.637,5,"Yes, I consent",7.417,33.95,34.416,18,1,1,0,0,0,0,0.623,1.401,3.934,2,"Massachusetts",1.741,1.741,7.864,1,34,2.896,2.896,4.416,1,"Apple iPhone",8.27,8.27,9.087,1,"Yes, I am",NA,1.401,1.401,2.121,1,"White",3.325,7.028,7.555,4,3,6.801,7.736,8.185,2,"Independent",1.018,4.61,5.294,2,NA,"Neither",23.261,25.405,25.686,3,"Conservative",NA,NA,NA,NA,"Bachelor’s degree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.495,3.366,4.246,2,NA,1.41,75.879,76.241,11,9,"21cdad",NA,"White",2,FALSE,"Pure Independent"
"48","12/12/2023 11:19","12/12/2023 11:22",100,151,TRUE,"12/12/2023 11:22",0.699999988,"Safari iPhone","17.1.2","iPhone","390x844",11.889,18.035,18.897,6,"Yes, I consent",2.774,9.234,9.946,8,0,1,1,1,0,0,0.916,0.916,3.584,1,"Illinois",0.773,0.773,2.901,1,43,1.432,1.432,2.239,1,"Apple iPhone",1.225,1.225,2.13,1,"Yes, I am",NA,1.516,1.516,2.205,1,"White",1.05,1.77,2.507,2,3,2.934,2.934,3.603,1,"Republican",1.311,1.311,1.942,1,"Strong ${q://QID41/ChoiceGroup/SelectedChoices}",NA,1.055,1.841,2.78,2,"Extremely conservative",NA,NA,NA,NA,"Associate degree in college",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.319,1.319,2.026,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.512,73.953,74.891,13,5,"a47q9u",NA,"White",3,FALSE,"Strong Republican"
